,Location,County,Mortality Risk %,Sex,Year
54344,Alaska,Yakutat City and Borough,53.11,Female,2005
54345,Alaska,Yukon-Koyukuk Census Area,60.39,Female,2005
54346,Arizona,All counties,50.79,Female,2005
54347,Arizona,Apache,55.46,Female,2005
54348,Arizona,Cochise,53.78,Female,2005
54349,Arizona,Coconino,50.88,Female,2005
54350,Arizona,Gila,55.31,Female,2005
54351,Arizona,Graham,57.09,Female,2005
54352,Arizona,Greenlee,57.42,Female,2005
54353,Arizona,La Paz,44.50,Female,2005
54354,Arizona,Maricopa,50.79,Female,2005
54355,Arizona,Mohave,58.52,Female,2005
54356,Arizona,Navajo,55.36,Female,2005
54357,Arizona,Pima,51.12,Female,2005
54358,Arizona,Pinal,49.08,Female,2005
54359,Arizona,Santa Cruz,46.77,Female,2005
54360,Arizona,Yavapai,50.49,Female,2005
54361,Arizona,Yuma,44.50,Female,2005
54362,Arkansas,All counties,58.63,Female,2005
54363,Arkansas,Arkansas,63.97,Female,2005
54364,Arkansas,Ashley,62.39,Female,2005
54365,Arkansas,Baxter,56.54,Female,2005
54366,Arkansas,Benton,50.52,Female,2005
54367,Arkansas,Boone,57.50,Female,2005
54368,Arkansas,Bradley,64.27,Female,2005
54369,Arkansas,Calhoun,59.66,Female,2005
54370,Arkansas,Carroll,54.90,Female,2005
54371,Arkansas,Chicot,64.19,Female,2005
54372,Arkansas,Clark,61.26,Female,2005
54373,Arkansas,Clay,62.27,Female,2005
54374,Arkansas,Cleburne,56.19,Female,2005
54375,Arkansas,Cleveland,61.44,Female,2005
54376,Arkansas,Columbia,61.01,Female,2005
54377,Arkansas,Conway,60.16,Female,2005
54378,Arkansas,Craighead,62.63,Female,2005
54379,Arkansas,Crawford,63.15,Female,2005
54380,Arkansas,Crittenden,66.25,Female,2005
54381,Arkansas,Cross,64.37,Female,2005
54382,Arkansas,Dallas,62.90,Female,2005
54383,Arkansas,Desha,63.09,Female,2005
54384,Arkansas,Drew,59.13,Female,2005
54385,Arkansas,Faulkner,59.02,Female,2005
54386,Arkansas,Franklin,60.48,Female,2005
54387,Arkansas,Fulton,58.29,Female,2005
54388,Arkansas,Garland,58.38,Female,2005
54389,Arkansas,Grant,62.07,Female,2005
54390,Arkansas,Greene,62.16,Female,2005
54391,Arkansas,Hempstead,60.40,Female,2005
54392,Arkansas,Hot Spring,60.71,Female,2005
54393,Arkansas,Howard,63.20,Female,2005
54394,Arkansas,Independence,60.60,Female,2005
54395,Arkansas,Izard,58.40,Female,2005
54396,Arkansas,Jackson,64.39,Female,2005
54397,Arkansas,Jefferson,63.34,Female,2005
54398,Arkansas,Johnson,59.10,Female,2005
54399,Arkansas,Lafayette,62.45,Female,2005
54400,Arkansas,Lawrence,61.95,Female,2005
54401,Arkansas,Lee,62.69,Female,2005
54402,Arkansas,Lincoln,59.65,Female,2005
54403,Arkansas,Little River,63.74,Female,2005
54404,Arkansas,Logan,61.60,Female,2005
54405,Arkansas,Lonoke,62.36,Female,2005
54406,Arkansas,Madison,59.76,Female,2005
54407,Arkansas,Marion,55.97,Female,2005
54408,Arkansas,Miller,59.00,Female,2005
54409,Arkansas,Mississippi,67.71,Female,2005
54410,Arkansas,Monroe,63.95,Female,2005
54411,Arkansas,Montgomery,58.06,Female,2005
54412,Arkansas,Nevada,61.67,Female,2005
54413,Arkansas,Newton,55.08,Female,2005
54414,Arkansas,Ouachita,64.41,Female,2005
54415,Arkansas,Perry,63.45,Female,2005
54416,Arkansas,Phillips,70.38,Female,2005
54417,Arkansas,Pike,61.11,Female,2005
54418,Arkansas,Poinsett,67.67,Female,2005
54419,Arkansas,Polk,60.24,Female,2005
54420,Arkansas,Pope,58.53,Female,2005
54421,Arkansas,Prairie,59.29,Female,2005
54422,Arkansas,Pulaski,59.48,Female,2005
54423,Arkansas,Randolph,59.01,Female,2005
54424,Arkansas,Saint Francis,65.64,Female,2005
54425,Arkansas,Saline,55.79,Female,2005
54426,Arkansas,Scott,61.33,Female,2005
54427,Arkansas,Searcy,57.71,Female,2005
54428,Arkansas,Sebastian,59.74,Female,2005
54429,Arkansas,Sevier,63.28,Female,2005
54430,Arkansas,Sharp,58.32,Female,2005
54431,Arkansas,Stone,57.99,Female,2005
54432,Arkansas,Union,63.28,Female,2005
54433,Arkansas,Van Buren,54.68,Female,2005
54434,Arkansas,Washington,57.25,Female,2005
54435,Arkansas,White,60.80,Female,2005
54436,Arkansas,Woodruff,66.20,Female,2005
54437,Arkansas,Yell,61.36,Female,2005
54438,California,All counties,49.76,Female,2005
54439,California,Alameda,48.98,Female,2005
54440,California,Alpine,56.76,Female,2005
54441,California,Amador,52.23,Female,2005
54442,California,Butte,54.50,Female,2005
54443,California,Calaveras,50.07,Female,2005
54444,California,Colusa,52.83,Female,2005
54445,California,Contra Costa,48.73,Female,2005
54446,California,Del Norte,61.03,Female,2005
54447,California,El Dorado,49.84,Female,2005
54448,California,Fresno,53.26,Female,2005
54449,California,Glenn,56.61,Female,2005
54450,California,Humboldt,57.73,Female,2005
54451,California,Imperial,51.33,Female,2005
54452,California,Inyo,53.94,Female,2005
54453,California,Kern,59.58,Female,2005
54454,California,Kings,55.83,Female,2005
54455,California,Lake,59.54,Female,2005
54456,California,Lassen,56.82,Female,2005
54457,California,Los Angeles,48.98,Female,2005
54458,California,Madera,52.01,Female,2005
54459,California,Marin,43.90,Female,2005
54460,California,Mariposa,50.63,Female,2005
54461,California,Mendocino,53.73,Female,2005
54462,California,Merced,54.55,Female,2005
54463,California,Modoc,57.27,Female,2005
54464,California,Mono,44.22,Female,2005
54465,California,Monterey,46.95,Female,2005
54466,California,Napa,52.19,Female,2005
54467,California,Nevada,47.26,Female,2005
54468,California,Orange,46.99,Female,2005
54469,California,Placer,50.12,Female,2005
54470,California,Plumas,55.28,Female,2005
54471,California,Riverside,52.15,Female,2005
54472,California,Sacramento,53.60,Female,2005
54473,California,San Benito,48.11,Female,2005
54474,California,San Bernardino,58.25,Female,2005
54475,California,San Diego,49.32,Female,2005
54476,California,San Francisco,44.15,Female,2005
54477,California,San Joaquin,55.61,Female,2005
54478,California,San Luis Obispo,48.17,Female,2005
54479,California,San Mateo,45.25,Female,2005
54480,California,Santa Barbara,47.45,Female,2005
54481,California,Santa Clara,44.65,Female,2005
54482,California,Santa Cruz,49.01,Female,2005
54483,California,Shasta,58.73,Female,2005
54484,California,Sierra,54.22,Female,2005
54485,California,Siskiyou,55.46,Female,2005
54486,California,Solano,54.03,Female,2005
54487,California,Sonoma,49.63,Female,2005
54488,California,Stanislaus,56.59,Female,2005
54489,California,Sutter,55.90,Female,2005
54490,California,Tehama,56.71,Female,2005
54491,California,Trinity,58.58,Female,2005
54492,California,Tulare,55.76,Female,2005
54493,California,Tuolumne,51.25,Female,2005
54494,California,Ventura,48.25,Female,2005
54495,California,Yolo,53.25,Female,2005
54496,California,Yuba,61.92,Female,2005
54497,Colorado,All counties,51.45,Female,2005
54498,Colorado,Adams,52.08,Female,2005
54499,Colorado,Alamosa,57.78,Female,2005
54500,Colorado,Arapahoe,52.08,Female,2005
54501,Colorado,Archuleta,44.27,Female,2005
54502,Colorado,Baca,54.59,Female,2005
54503,Colorado,Bent,58.26,Female,2005
54504,Colorado,Boulder,52.08,Female,2005
54505,Colorado,Broomfield,52.08,Female,2005
54506,Colorado,Chaffee,48.85,Female,2005
54507,Colorado,Cheyenne,51.93,Female,2005
54508,Colorado,Clear Creek,47.93,Female,2005
54509,Colorado,Conejos,54.39,Female,2005
54510,Colorado,Costilla,53.22,Female,2005
54511,Colorado,Crowley,59.39,Female,2005
54512,Colorado,Custer,46.53,Female,2005
54513,Colorado,Delta,51.81,Female,2005
54514,Colorado,Denver,52.08,Female,2005
54515,Colorado,Dolores,53.18,Female,2005
54516,Colorado,Douglas,46.35,Female,2005
54517,Colorado,Eagle,34.87,Female,2005
54518,Colorado,El Paso,53.27,Female,2005
54519,Colorado,Elbert,49.87,Female,2005
54520,Colorado,Fremont,57.84,Female,2005
54521,Colorado,Garfield,51.28,Female,2005
54522,Colorado,Gilpin,51.78,Female,2005
54523,Colorado,Grand,45.79,Female,2005
54524,Colorado,Gunnison,48.61,Female,2005
54525,Colorado,Hinsdale,41.53,Female,2005
54526,Colorado,Huerfano,55.68,Female,2005
54527,Colorado,Jackson,49.97,Female,2005
54528,Colorado,Jefferson,52.08,Female,2005
54529,Colorado,Kiowa,56.96,Female,2005
54530,Colorado,Kit Carson,53.35,Female,2005
54531,Colorado,La Plata,48.27,Female,2005
54532,Colorado,Lake,54.18,Female,2005
54533,Colorado,Larimer,47.71,Female,2005
54534,Colorado,Las Animas,54.11,Female,2005
54535,Colorado,Lincoln,53.48,Female,2005
54536,Colorado,Logan,54.55,Female,2005
54537,Colorado,Mesa,53.29,Female,2005
54538,Colorado,Mineral,50.56,Female,2005
54539,Colorado,Moffat,55.98,Female,2005
54540,Colorado,Montezuma,55.62,Female,2005
54541,Colorado,Montrose,52.11,Female,2005
54542,Colorado,Morgan,54.56,Female,2005
54543,Colorado,Otero,58.76,Female,2005
54544,Colorado,Ouray,43.64,Female,2005
54545,Colorado,Park,43.86,Female,2005
54546,Colorado,Phillips,50.68,Female,2005
54547,Colorado,Pitkin,31.45,Female,2005
54548,Colorado,Prowers,58.10,Female,2005
54549,Colorado,Pueblo,55.89,Female,2005
54550,Colorado,Rio Blanco,55.20,Female,2005
54551,Colorado,Rio Grande,57.31,Female,2005
54552,Colorado,Routt,46.88,Female,2005
54553,Colorado,Saguache,52.78,Female,2005
54554,Colorado,San Juan,54.77,Female,2005
54555,Colorado,San Miguel,41.13,Female,2005
54556,Colorado,Sedgwick,57.94,Female,2005
54557,Colorado,Summit,30.77,Female,2005
54558,Colorado,Teller,50.73,Female,2005
54559,Colorado,Washington,52.34,Female,2005
54560,Colorado,Weld,52.08,Female,2005
54561,Colorado,Yuma,54.05,Female,2005
54562,Connecticut,All counties,49.97,Female,2005
54563,Connecticut,Fairfield,48.04,Female,2005
54564,Connecticut,Hartford,50.86,Female,2005
54565,Connecticut,Litchfield,51.68,Female,2005
54566,Connecticut,Middlesex,49.97,Female,2005
54567,Connecticut,New Haven,50.99,Female,2005
54568,Connecticut,New London,51.72,Female,2005
54569,Connecticut,Tolland,50.83,Female,2005
54570,Connecticut,Windham,55.26,Female,2005
54571,Delaware,All counties,55.44,Female,2005
54572,Delaware,Kent,58.81,Female,2005
54573,Delaware,New Castle,55.79,Female,2005
54574,Delaware,Sussex,54.32,Female,2005
54575,Florida,All counties,48.73,Female,2005
54576,Florida,Alachua,54.78,Female,2005
54577,Florida,Baker,64.69,Female,2005
54578,Florida,Bay,58.22,Female,2005
54579,Florida,Bradford,60.54,Female,2005
54580,Florida,Brevard,51.06,Female,2005
54581,Florida,Broward,48.20,Female,2005
54582,Florida,Calhoun,62.51,Female,2005
54583,Florida,Charlotte,44.15,Female,2005
54584,Florida,Citrus,52.06,Female,2005
54585,Florida,Clay,60.33,Female,2005
54586,Florida,Collier,37.32,Female,2005
54587,Florida,Columbia,61.14,Female,2005
54588,Florida,DeSoto,47.39,Female,2005
54589,Florida,Dixie,60.00,Female,2005
54590,Florida,Duval,59.53,Female,2005
54591,Florida,Escambia,58.36,Female,2005
54592,Florida,Flagler,46.72,Female,2005
54593,Florida,Franklin,58.33,Female,2005
54594,Florida,Gadsden,59.97,Female,2005
54595,Florida,Gilchrist,60.80,Female,2005
54596,Florida,Glades,47.01,Female,2005
54597,Florida,Gulf,59.31,Female,2005
54598,Florida,Hamilton,62.44,Female,2005
54599,Florida,Hardee,51.56,Female,2005
54600,Florida,Hendry,56.53,Female,2005
54601,Florida,Hernando,52.40,Female,2005
54602,Florida,Highlands,46.18,Female,2005
54603,Florida,Hillsborough,54.26,Female,2005
54604,Florida,Holmes,63.45,Female,2005
54605,Florida,Indian River,44.39,Female,2005
54606,Florida,Jackson,59.84,Female,2005
54607,Florida,Jefferson,56.93,Female,2005
54608,Florida,Lafayette,60.17,Female,2005
54609,Florida,Lake,49.86,Female,2005
54610,Florida,Lee,44.05,Female,2005
54611,Florida,Leon,54.95,Female,2005
54612,Florida,Levy,59.90,Female,2005
54613,Florida,Liberty,64.07,Female,2005
54614,Florida,Madison,60.59,Female,2005
54615,Florida,Manatee,44.18,Female,2005
54616,Florida,Marion,51.55,Female,2005
54617,Florida,Martin,42.76,Female,2005
54618,Florida,Miami-Dade,48.36,Female,2005
54619,Florida,Monroe,50.24,Female,2005
54620,Florida,Nassau,57.51,Female,2005
54621,Florida,Okaloosa,56.78,Female,2005
54622,Florida,Okeechobee,56.99,Female,2005
54623,Florida,Orange,52.96,Female,2005
54624,Florida,Osceola,53.56,Female,2005
54625,Florida,Palm Beach,42.00,Female,2005
54626,Florida,Pasco,51.50,Female,2005
54627,Florida,Pinellas,49.76,Female,2005
54628,Florida,Polk,51.77,Female,2005
54629,Florida,Putnam,59.58,Female,2005
54630,Florida,Saint Johns,48.93,Female,2005
54631,Florida,Saint Lucie,46.86,Female,2005
54632,Florida,Santa Rosa,57.97,Female,2005
54633,Florida,Sarasota,41.43,Female,2005
54634,Florida,Seminole,52.23,Female,2005
54635,Florida,Sumter,42.70,Female,2005
54636,Florida,Suwannee,60.23,Female,2005
54637,Florida,Taylor,61.82,Female,2005
54638,Florida,Union,73.91,Female,2005
54639,Florida,Volusia,52.97,Female,2005
54640,Florida,Wakulla,61.17,Female,2005
54641,Florida,Walton,57.10,Female,2005
54642,Florida,Washington,60.89,Female,2005
54643,Georgia,All counties,58.26,Female,2005
54644,Georgia,Appling,64.60,Female,2005
54645,Georgia,Atkinson,68.33,Female,2005
54646,Georgia,Bacon,69.75,Female,2005
54647,Georgia,Baker,56.82,Female,2005
54648,Georgia,Baldwin,60.19,Female,2005
54649,Georgia,Banks,57.53,Female,2005
54650,Georgia,Barrow,60.94,Female,2005
54651,Georgia,Bartow,62.61,Female,2005
54652,Georgia,Ben Hill,67.24,Female,2005
54653,Georgia,Berrien,64.03,Female,2005
54654,Georgia,Bibb,63.96,Female,2005
54655,Georgia,Bleckley,62.12,Female,2005
54656,Georgia,Brantley,65.62,Female,2005
54657,Georgia,Brooks,62.11,Female,2005
54658,Georgia,Bryan,65.09,Female,2005
54659,Georgia,Bulloch,60.27,Female,2005
54660,Georgia,Burke,66.87,Female,2005
54661,Georgia,Butts,64.70,Female,2005
54662,Georgia,Calhoun,65.82,Female,2005
54663,Georgia,Camden,59.98,Female,2005
54664,Georgia,Candler,64.89,Female,2005
54665,Georgia,Carroll,63.70,Female,2005
54666,Georgia,Catoosa,57.79,Female,2005
54667,Georgia,Charlton,64.07,Female,2005
54668,Georgia,Chatham,57.27,Female,2005
54669,Georgia,Chattahoochee,64.94,Female,2005
54670,Georgia,Chattooga,64.56,Female,2005
54671,Georgia,Cherokee,56.56,Female,2005
54672,Georgia,Clarke,56.00,Female,2005
54673,Georgia,Clay,63.73,Female,2005
54674,Georgia,Clayton,62.39,Female,2005
54675,Georgia,Clinch,69.28,Female,2005
54676,Georgia,Cobb,55.72,Female,2005
54677,Georgia,Coffee,63.37,Female,2005
54678,Georgia,Colquitt,62.46,Female,2005
54679,Georgia,Columbia,57.33,Female,2005
54680,Georgia,Cook,65.91,Female,2005
54681,Georgia,Coweta,59.18,Female,2005
54682,Georgia,Crawford,59.67,Female,2005
54683,Georgia,Crisp,62.70,Female,2005
54684,Georgia,Dade,63.33,Female,2005
54685,Georgia,Dawson,58.76,Female,2005
54686,Georgia,DeKalb,52.88,Female,2005
54687,Georgia,Decatur,63.84,Female,2005
54688,Georgia,Dodge,64.43,Female,2005
54689,Georgia,Dooly,59.96,Female,2005
54690,Georgia,Dougherty,60.84,Female,2005
54691,Georgia,Douglas,62.68,Female,2005
54692,Georgia,Early,62.90,Female,2005
54693,Georgia,Echols,58.81,Female,2005
54694,Georgia,Effingham,60.78,Female,2005
54695,Georgia,Elbert,62.13,Female,2005
54696,Georgia,Emanuel,66.76,Female,2005
54697,Georgia,Evans,63.96,Female,2005
54698,Georgia,Fannin,57.88,Female,2005
54699,Georgia,Fayette,52.28,Female,2005
54700,Georgia,Floyd,61.64,Female,2005
54701,Georgia,Forsyth,52.39,Female,2005
54702,Georgia,Franklin,61.42,Female,2005
54703,Georgia,Fulton,56.29,Female,2005
54704,Georgia,Gilmer,55.88,Female,2005
54705,Georgia,Glascock,65.56,Female,2005
54706,Georgia,Glynn,57.74,Female,2005
54707,Georgia,Gordon,63.88,Female,2005
54708,Georgia,Grady,60.49,Female,2005
54709,Georgia,Greene,59.89,Female,2005
54710,Georgia,Gwinnett,54.70,Female,2005
54711,Georgia,Habersham,55.56,Female,2005
54712,Georgia,Hall,55.91,Female,2005
54713,Georgia,Hancock,61.10,Female,2005
54714,Georgia,Haralson,64.19,Female,2005
54715,Georgia,Harris,54.88,Female,2005
54716,Georgia,Hart,58.61,Female,2005
54717,Georgia,Heard,61.80,Female,2005
54718,Georgia,Henry,60.35,Female,2005
54719,Georgia,Houston,59.83,Female,2005
54720,Georgia,Irwin,59.94,Female,2005
54721,Georgia,Jackson,63.74,Female,2005
54722,Georgia,Jasper,60.84,Female,2005
54723,Georgia,Jeff Davis,69.00,Female,2005
54724,Georgia,Jefferson,65.40,Female,2005
54725,Georgia,Jenkins,65.70,Female,2005
54726,Georgia,Johnson,61.16,Female,2005
54727,Georgia,Jones,56.41,Female,2005
54728,Georgia,Lamar,65.05,Female,2005
54729,Georgia,Lanier,65.97,Female,2005
54730,Georgia,Laurens,61.47,Female,2005
54731,Georgia,Lee,58.13,Female,2005
54732,Georgia,Liberty,61.97,Female,2005
54733,Georgia,Lincoln,62.18,Female,2005
54734,Georgia,Long,62.65,Female,2005
54735,Georgia,Lowndes,61.53,Female,2005
54736,Georgia,Lumpkin,58.31,Female,2005
54737,Georgia,Macon,66.29,Female,2005
54738,Georgia,Madison,62.33,Female,2005
54739,Georgia,Marion,63.13,Female,2005
54740,Georgia,McDuffie,65.96,Female,2005
54741,Georgia,McIntosh,56.91,Female,2005
54742,Georgia,Meriwether,61.64,Female,2005
54743,Georgia,Miller,59.87,Female,2005
54744,Georgia,Mitchell,62.88,Female,2005
54745,Georgia,Monroe,60.32,Female,2005
54746,Georgia,Montgomery,62.83,Female,2005
54747,Georgia,Morgan,56.10,Female,2005
54748,Georgia,Murray,65.44,Female,2005
54749,Georgia,Muscogee,62.90,Female,2005
54750,Georgia,Newton,61.46,Female,2005
54751,Georgia,Oconee,53.52,Female,2005
54752,Georgia,Oglethorpe,57.48,Female,2005
54753,Georgia,Paulding,59.75,Female,2005
54754,Georgia,Peach,65.70,Female,2005
54755,Georgia,Pickens,59.20,Female,2005
54756,Georgia,Pierce,66.09,Female,2005
54757,Georgia,Pike,63.46,Female,2005
54758,Georgia,Polk,66.14,Female,2005
54759,Georgia,Pulaski,61.42,Female,2005
54760,Georgia,Putnam,57.68,Female,2005
54761,Georgia,Quitman,61.41,Female,2005
54762,Georgia,Rabun,54.90,Female,2005
54763,Georgia,Randolph,62.02,Female,2005
54764,Georgia,Richmond,64.36,Female,2005
54765,Georgia,Rockdale,58.35,Female,2005
54766,Georgia,Schley,62.36,Female,2005
54767,Georgia,Screven,63.77,Female,2005
54768,Georgia,Seminole,64.20,Female,2005
54769,Georgia,Spalding,63.71,Female,2005
54770,Georgia,Stephens,62.59,Female,2005
54771,Georgia,Stewart,63.56,Female,2005
54772,Georgia,Sumter,62.64,Female,2005
54773,Georgia,Talbot,65.38,Female,2005
54774,Georgia,Taliaferro,61.66,Female,2005
54775,Georgia,Tattnall,64.40,Female,2005
54776,Georgia,Taylor,64.09,Female,2005
54777,Georgia,Telfair,61.15,Female,2005
54778,Georgia,Terrell,63.63,Female,2005
54779,Georgia,Thomas,60.24,Female,2005
54780,Georgia,Tift,61.80,Female,2005
54781,Georgia,Toombs,65.55,Female,2005
54782,Georgia,Towns,51.62,Female,2005
54783,Georgia,Treutlen,63.47,Female,2005
54784,Georgia,Troup,62.80,Female,2005
54785,Georgia,Turner,66.50,Female,2005
54786,Georgia,Twiggs,63.84,Female,2005
54787,Georgia,Union,53.29,Female,2005
54788,Georgia,Upson,65.82,Female,2005
54789,Georgia,Walker,64.26,Female,2005
54790,Georgia,Walton,59.28,Female,2005
54791,Georgia,Ware,63.39,Female,2005
54792,Georgia,Warren,63.55,Female,2005
54793,Georgia,Washington,62.08,Female,2005
54794,Georgia,Wayne,65.74,Female,2005
54795,Georgia,Webster,56.78,Female,2005
54796,Georgia,Wheeler,59.80,Female,2005
54797,Georgia,White,53.30,Female,2005
54798,Georgia,Whitfield,60.42,Female,2005
54799,Georgia,Wilcox,63.57,Female,2005
54800,Georgia,Wilkes,62.21,Female,2005
54801,Georgia,Wilkinson,63.27,Female,2005
54802,Georgia,Worth,59.21,Female,2005
54803,Hawaii,All counties,44.69,Female,2005
54804,Hawaii,Hawaii,47.15,Female,2005
54805,Hawaii,Honolulu,44.57,Female,2005
54806,Hawaii,Kalawao,45.84,Female,2005
54807,Hawaii,Kauai,46.51,Female,2005
54808,Hawaii,Maui,45.84,Female,2005
54809,Idaho,All counties,52.77,Female,2005
54810,Idaho,Ada,51.34,Female,2005
54811,Idaho,Adams,51.19,Female,2005
54812,Idaho,Bannock,56.81,Female,2005
54813,Idaho,Bear Lake,56.82,Female,2005
54814,Idaho,Benewah,59.95,Female,2005
54815,Idaho,Bingham,54.94,Female,2005
54816,Idaho,Blaine,43.24,Female,2005
54817,Idaho,Boise,48.81,Female,2005
54818,Idaho,Bonner,54.67,Female,2005
54819,Idaho,Bonneville,55.99,Female,2005
54820,Idaho,Boundary,57.23,Female,2005
54821,Idaho,Butte,58.13,Female,2005
54822,Idaho,Camas,50.37,Female,2005
54823,Idaho,Canyon,53.67,Female,2005
54824,Idaho,Caribou,54.77,Female,2005
54825,Idaho,Cassia,53.59,Female,2005
54826,Idaho,Clark,60.99,Female,2005
54827,Idaho,Clearwater,55.28,Female,2005
54828,Idaho,Custer,51.22,Female,2005
54829,Idaho,Elmore,56.84,Female,2005
54830,Idaho,Franklin,51.23,Female,2005
54831,Idaho,Fremont,54.28,Female,2005
54832,Idaho,Gem,55.94,Female,2005
54833,Idaho,Gooding,55.57,Female,2005
54834,Idaho,Idaho,51.52,Female,2005
54835,Idaho,Jefferson,52.68,Female,2005
54836,Idaho,Jerome,54.58,Female,2005
54837,Idaho,Kootenai,53.98,Female,2005
54838,Idaho,Latah,50.05,Female,2005
54839,Idaho,Lemhi,54.07,Female,2005
54840,Idaho,Lewis,55.68,Female,2005
54841,Idaho,Lincoln,56.21,Female,2005
54842,Idaho,Madison,52.44,Female,2005
54843,Idaho,Minidoka,54.15,Female,2005
54844,Idaho,Nez Perce,55.66,Female,2005
54845,Idaho,Oneida,51.61,Female,2005
54846,Idaho,Owyhee,55.12,Female,2005
54847,Idaho,Payette,56.48,Female,2005
54848,Idaho,Power,56.60,Female,2005
54849,Idaho,Shoshone,62.10,Female,2005
54850,Idaho,Teton,47.43,Female,2005
54851,Idaho,Twin Falls,56.11,Female,2005
54852,Idaho,Valley,48.63,Female,2005
54853,Idaho,Washington,54.63,Female,2005
54854,Illinois,All counties,54.25,Female,2005
54855,Illinois,Adams,56.80,Female,2005
54856,Illinois,Alexander,63.97,Female,2005
54857,Illinois,Bond,55.31,Female,2005
54858,Illinois,Boone,55.59,Female,2005
54859,Illinois,Brown,57.03,Female,2005
54860,Illinois,Bureau,53.33,Female,2005
54861,Illinois,Calhoun,57.26,Female,2005
54862,Illinois,Carroll,55.38,Female,2005
54863,Illinois,Cass,59.72,Female,2005
54864,Illinois,Champaign,52.59,Female,2005
54865,Illinois,Christian,57.15,Female,2005
54866,Illinois,Clark,58.69,Female,2005
54867,Illinois,Clay,58.13,Female,2005
54868,Illinois,Clinton,53.07,Female,2005
54869,Illinois,Coles,57.94,Female,2005
54870,Illinois,Cook,53.75,Female,2005
54871,Illinois,Crawford,58.39,Female,2005
54872,Illinois,Cumberland,56.16,Female,2005
54873,Illinois,De Witt,58.37,Female,2005
54874,Illinois,DeKalb,54.81,Female,2005
54875,Illinois,Douglas,56.59,Female,2005
54876,Illinois,DuPage,50.76,Female,2005
54877,Illinois,Edgar,59.83,Female,2005
54878,Illinois,Edwards,56.04,Female,2005
54879,Illinois,Effingham,55.87,Female,2005
54880,Illinois,Fayette,55.97,Female,2005
54881,Illinois,Ford,58.81,Female,2005
54882,Illinois,Franklin,63.19,Female,2005
54883,Illinois,Fulton,57.88,Female,2005
54884,Illinois,Gallatin,65.06,Female,2005
54885,Illinois,Greene,59.03,Female,2005
54886,Illinois,Grundy,57.09,Female,2005
54887,Illinois,Hamilton,56.67,Female,2005
54888,Illinois,Hancock,52.75,Female,2005
54889,Illinois,Hardin,65.75,Female,2005
54890,Illinois,Henderson,57.34,Female,2005
54891,Illinois,Henry,55.03,Female,2005
54892,Illinois,Iroquois,57.33,Female,2005
54893,Illinois,Jackson,56.68,Female,2005
54894,Illinois,Jasper,54.39,Female,2005
54895,Illinois,Jefferson,57.58,Female,2005
54896,Illinois,Jersey,59.28,Female,2005
54897,Illinois,Jo Daviess,50.46,Female,2005
54898,Illinois,Johnson,57.28,Female,2005
54899,Illinois,Kane,52.81,Female,2005
54900,Illinois,Kankakee,60.56,Female,2005
54901,Illinois,Kendall,51.61,Female,2005
54902,Illinois,Knox,58.68,Female,2005
54903,Illinois,LaSalle,57.48,Female,2005
54904,Illinois,Lake,52.39,Female,2005
54905,Illinois,Lawrence,61.12,Female,2005
54906,Illinois,Lee,56.40,Female,2005
54907,Illinois,Livingston,56.48,Female,2005
54908,Illinois,Logan,56.50,Female,2005
54909,Illinois,Macon,56.81,Female,2005
54910,Illinois,Macoupin,57.42,Female,2005
54911,Illinois,Madison,58.90,Female,2005
54912,Illinois,Marion,59.83,Female,2005
54913,Illinois,Marshall,57.19,Female,2005
54914,Illinois,Mason,58.31,Female,2005
54915,Illinois,Massac,62.00,Female,2005
54916,Illinois,McDonough,54.14,Female,2005
54917,Illinois,McHenry,56.02,Female,2005
54918,Illinois,McLean,53.53,Female,2005
54919,Illinois,Menard,57.93,Female,2005
54920,Illinois,Mercer,54.44,Female,2005
54921,Illinois,Monroe,53.86,Female,2005
54922,Illinois,Montgomery,56.98,Female,2005
54923,Illinois,Morgan,56.85,Female,2005
54924,Illinois,Moultrie,59.91,Female,2005
54925,Illinois,Ogle,54.36,Female,2005
54926,Illinois,Peoria,56.49,Female,2005
54927,Illinois,Perry,59.76,Female,2005
54928,Illinois,Piatt,54.63,Female,2005
54929,Illinois,Pike,55.60,Female,2005
54930,Illinois,Pope,58.91,Female,2005
54931,Illinois,Pulaski,64.27,Female,2005
54932,Illinois,Putnam,52.67,Female,2005
54933,Illinois,Randolph,57.95,Female,2005
54934,Illinois,Richland,57.34,Female,2005
54935,Illinois,Rock Island,55.09,Female,2005
54936,Illinois,Saint Clair,59.69,Female,2005
54937,Illinois,Saline,65.22,Female,2005
54938,Illinois,Sangamon,56.80,Female,2005
54939,Illinois,Schuyler,55.45,Female,2005
54940,Illinois,Scott,56.25,Female,2005
54941,Illinois,Shelby,52.55,Female,2005
54942,Illinois,Stark,57.13,Female,2005
54943,Illinois,Stephenson,53.91,Female,2005
54944,Illinois,Tazewell,57.57,Female,2005
54945,Illinois,Union,61.32,Female,2005
54946,Illinois,Vermilion,60.28,Female,2005
54947,Illinois,Wabash,57.13,Female,2005
54948,Illinois,Warren,57.77,Female,2005
54949,Illinois,Washington,55.12,Female,2005
54950,Illinois,Wayne,55.54,Female,2005
54951,Illinois,White,60.60,Female,2005
54952,Illinois,Whiteside,55.99,Female,2005
54953,Illinois,Will,54.06,Female,2005
54954,Illinois,Williamson,60.20,Female,2005
54955,Illinois,Winnebago,55.99,Female,2005
54956,Illinois,Woodford,52.68,Female,2005
