,Location,County,Mortality Risk %,Sex,Year
42251,Indiana,Ohio,0.56,Male,2000
42252,Indiana,Orange,0.67,Male,2000
42253,Indiana,Owen,0.70,Male,2000
42254,Indiana,Parke,0.73,Male,2000
42255,Indiana,Perry,0.71,Male,2000
42256,Indiana,Pike,0.69,Male,2000
42257,Indiana,Porter,0.65,Male,2000
42258,Indiana,Posey,0.64,Male,2000
42259,Indiana,Pulaski,0.75,Male,2000
42260,Indiana,Putnam,0.60,Male,2000
42261,Indiana,Randolph,0.68,Male,2000
42262,Indiana,Ripley,0.64,Male,2000
42263,Indiana,Rush,0.66,Male,2000
42264,Indiana,Saint Joseph,0.87,Male,2000
42265,Indiana,Scott,0.88,Male,2000
42266,Indiana,Shelby,0.74,Male,2000
42267,Indiana,Spencer,0.63,Male,2000
42268,Indiana,Starke,0.89,Male,2000
42269,Indiana,Steuben,0.64,Male,2000
42270,Indiana,Sullivan,0.75,Male,2000
42271,Indiana,Switzerland,0.73,Male,2000
42272,Indiana,Tippecanoe,0.67,Male,2000
42273,Indiana,Tipton,0.59,Male,2000
42274,Indiana,Union,0.65,Male,2000
42275,Indiana,Vanderburgh,0.87,Male,2000
42276,Indiana,Vermillion,0.71,Male,2000
42277,Indiana,Vigo,0.87,Male,2000
42278,Indiana,Wabash,0.74,Male,2000
42279,Indiana,Warren,0.63,Male,2000
42280,Indiana,Warrick,0.54,Male,2000
42281,Indiana,Washington,0.68,Male,2000
42282,Indiana,Wayne,0.85,Male,2000
42283,Indiana,Wells,0.59,Male,2000
42284,Indiana,White,0.71,Male,2000
42285,Indiana,Whitley,0.60,Male,2000
42286,Iowa,All counties,0.65,Male,2000
42287,Iowa,Adair,0.52,Male,2000
42288,Iowa,Adams,0.60,Male,2000
42289,Iowa,Allamakee,0.53,Male,2000
42290,Iowa,Appanoose,0.62,Male,2000
42291,Iowa,Audubon,0.53,Male,2000
42292,Iowa,Benton,0.46,Male,2000
42293,Iowa,Black Hawk,0.63,Male,2000
42294,Iowa,Boone,0.56,Male,2000
42295,Iowa,Bremer,0.41,Male,2000
42296,Iowa,Buchanan,0.56,Male,2000
42297,Iowa,Buena Vista,0.49,Male,2000
42298,Iowa,Butler,0.47,Male,2000
42299,Iowa,Calhoun,0.53,Male,2000
42300,Iowa,Carroll,0.49,Male,2000
42301,Iowa,Cass,0.58,Male,2000
42302,Iowa,Cedar,0.47,Male,2000
42303,Iowa,Cerro Gordo,0.56,Male,2000
42304,Iowa,Cherokee,0.51,Male,2000
42305,Iowa,Chickasaw,0.48,Male,2000
42306,Iowa,Clarke,0.57,Male,2000
42307,Iowa,Clay,0.50,Male,2000
42308,Iowa,Clayton,0.53,Male,2000
42309,Iowa,Clinton,0.60,Male,2000
42310,Iowa,Crawford,0.54,Male,2000
42311,Iowa,Dallas,0.47,Male,2000
42312,Iowa,Davis,0.53,Male,2000
42313,Iowa,Decatur,0.62,Male,2000
42314,Iowa,Delaware,0.49,Male,2000
42315,Iowa,Des Moines,0.63,Male,2000
42316,Iowa,Dickinson,0.49,Male,2000
42317,Iowa,Dubuque,0.54,Male,2000
42318,Iowa,Emmet,0.57,Male,2000
42319,Iowa,Fayette,0.54,Male,2000
42320,Iowa,Floyd,0.50,Male,2000
42321,Iowa,Franklin,0.50,Male,2000
42322,Iowa,Fremont,0.60,Male,2000
42323,Iowa,Greene,0.52,Male,2000
42324,Iowa,Grundy,0.44,Male,2000
42325,Iowa,Guthrie,0.52,Male,2000
42326,Iowa,Hamilton,0.50,Male,2000
42327,Iowa,Hancock,0.49,Male,2000
42328,Iowa,Hardin,0.51,Male,2000
42329,Iowa,Harrison,0.59,Male,2000
42330,Iowa,Henry,0.55,Male,2000
42331,Iowa,Howard,0.48,Male,2000
42332,Iowa,Humboldt,0.48,Male,2000
42333,Iowa,Ida,0.59,Male,2000
42334,Iowa,Iowa,0.50,Male,2000
42335,Iowa,Jackson,0.60,Male,2000
42336,Iowa,Jasper,0.54,Male,2000
42337,Iowa,Jefferson,0.50,Male,2000
42338,Iowa,Johnson,0.52,Male,2000
42339,Iowa,Jones,0.46,Male,2000
42340,Iowa,Keokuk,0.55,Male,2000
42341,Iowa,Kossuth,0.49,Male,2000
42342,Iowa,Lee,0.69,Male,2000
42343,Iowa,Linn,0.62,Male,2000
42344,Iowa,Louisa,0.54,Male,2000
42345,Iowa,Lucas,0.58,Male,2000
42346,Iowa,Lyon,0.44,Male,2000
42347,Iowa,Madison,0.51,Male,2000
42348,Iowa,Mahaska,0.52,Male,2000
42349,Iowa,Marion,0.53,Male,2000
42350,Iowa,Marshall,0.57,Male,2000
42351,Iowa,Mills,0.62,Male,2000
42352,Iowa,Mitchell,0.49,Male,2000
42353,Iowa,Monona,0.62,Male,2000
42354,Iowa,Monroe,0.64,Male,2000
42355,Iowa,Montgomery,0.64,Male,2000
42356,Iowa,Muscatine,0.57,Male,2000
42357,Iowa,O'Brien,0.52,Male,2000
42358,Iowa,Osceola,0.48,Male,2000
42359,Iowa,Page,0.62,Male,2000
42360,Iowa,Palo Alto,0.55,Male,2000
42361,Iowa,Plymouth,0.54,Male,2000
42362,Iowa,Pocahontas,0.53,Male,2000
42363,Iowa,Polk,0.74,Male,2000
42364,Iowa,Pottawattamie,0.75,Male,2000
42365,Iowa,Poweshiek,0.50,Male,2000
42366,Iowa,Ringgold,0.57,Male,2000
42367,Iowa,Sac,0.56,Male,2000
42368,Iowa,Scott,0.65,Male,2000
42369,Iowa,Shelby,0.52,Male,2000
42370,Iowa,Sioux,0.45,Male,2000
42371,Iowa,Story,0.46,Male,2000
42372,Iowa,Tama,0.53,Male,2000
42373,Iowa,Taylor,0.56,Male,2000
42374,Iowa,Union,0.57,Male,2000
42375,Iowa,Van Buren,0.62,Male,2000
42376,Iowa,Wapello,0.64,Male,2000
42377,Iowa,Warren,0.52,Male,2000
42378,Iowa,Washington,0.52,Male,2000
42379,Iowa,Wayne,0.62,Male,2000
42380,Iowa,Webster,0.67,Male,2000
42381,Iowa,Winnebago,0.51,Male,2000
42382,Iowa,Winneshiek,0.41,Male,2000
42383,Iowa,Woodbury,0.80,Male,2000
42384,Iowa,Worth,0.50,Male,2000
42385,Iowa,Wright,0.53,Male,2000
42386,Kansas,All counties,0.80,Male,2000
42387,Kansas,Allen,0.79,Male,2000
42388,Kansas,Anderson,0.70,Male,2000
42389,Kansas,Atchison,0.68,Male,2000
42390,Kansas,Barber,0.73,Male,2000
42391,Kansas,Barton,0.75,Male,2000
42392,Kansas,Bourbon,0.77,Male,2000
42393,Kansas,Brown,0.78,Male,2000
42394,Kansas,Butler,0.71,Male,2000
42395,Kansas,Chase,0.64,Male,2000
42396,Kansas,Chautauqua,0.82,Male,2000
42397,Kansas,Cherokee,0.79,Male,2000
42398,Kansas,Cheyenne,0.66,Male,2000
42399,Kansas,Clark,0.73,Male,2000
42400,Kansas,Clay,0.59,Male,2000
42401,Kansas,Cloud,0.65,Male,2000
42402,Kansas,Coffey,0.66,Male,2000
42403,Kansas,Comanche,0.77,Male,2000
42404,Kansas,Cowley,0.83,Male,2000
42405,Kansas,Crawford,0.72,Male,2000
42406,Kansas,Decatur,0.61,Male,2000
42407,Kansas,Dickinson,0.64,Male,2000
42408,Kansas,Doniphan,0.56,Male,2000
42409,Kansas,Douglas,0.56,Male,2000
42410,Kansas,Edwards,0.73,Male,2000
42411,Kansas,Elk,0.76,Male,2000
42412,Kansas,Ellis,0.60,Male,2000
42413,Kansas,Ellsworth,0.61,Male,2000
42414,Kansas,Finney,0.75,Male,2000
42415,Kansas,Ford,0.83,Male,2000
42416,Kansas,Franklin,0.68,Male,2000
42417,Kansas,Geary,1.16,Male,2000
42418,Kansas,Gove,0.63,Male,2000
42419,Kansas,Graham,0.61,Male,2000
42420,Kansas,Grant,0.71,Male,2000
42421,Kansas,Gray,0.65,Male,2000
42422,Kansas,Greeley,0.69,Male,2000
42423,Kansas,Greenwood,0.77,Male,2000
42424,Kansas,Hamilton,0.77,Male,2000
42425,Kansas,Harper,0.79,Male,2000
42426,Kansas,Harvey,0.62,Male,2000
42427,Kansas,Haskell,0.72,Male,2000
42428,Kansas,Hodgeman,0.64,Male,2000
42429,Kansas,Jackson,0.64,Male,2000
42430,Kansas,Jefferson,0.63,Male,2000
42431,Kansas,Jewell,0.54,Male,2000
42432,Kansas,Johnson,0.54,Male,2000
42433,Kansas,Kearny,0.76,Male,2000
42434,Kansas,Kingman,0.65,Male,2000
42435,Kansas,Kiowa,0.69,Male,2000
42436,Kansas,Labette,0.80,Male,2000
42437,Kansas,Lane,0.67,Male,2000
42438,Kansas,Leavenworth,0.61,Male,2000
42439,Kansas,Lincoln,0.61,Male,2000
42440,Kansas,Linn,0.77,Male,2000
42441,Kansas,Logan,0.65,Male,2000
42442,Kansas,Lyon,0.66,Male,2000
42443,Kansas,Marion,0.64,Male,2000
42444,Kansas,Marshall,0.52,Male,2000
42445,Kansas,McPherson,0.62,Male,2000
42446,Kansas,Meade,0.70,Male,2000
42447,Kansas,Miami,0.65,Male,2000
42448,Kansas,Mitchell,0.55,Male,2000
42449,Kansas,Montgomery,0.89,Male,2000
42450,Kansas,Morris,0.60,Male,2000
42451,Kansas,Morton,0.74,Male,2000
42452,Kansas,Nemaha,0.56,Male,2000
42453,Kansas,Neosho,0.75,Male,2000
42454,Kansas,Ness,0.65,Male,2000
42455,Kansas,Norton,0.61,Male,2000
42456,Kansas,Osage,0.67,Male,2000
42457,Kansas,Osborne,0.61,Male,2000
42458,Kansas,Ottawa,0.60,Male,2000
42459,Kansas,Pawnee,0.71,Male,2000
42460,Kansas,Phillips,0.63,Male,2000
42461,Kansas,Pottawatomie,0.56,Male,2000
42462,Kansas,Pratt,0.72,Male,2000
42463,Kansas,Rawlins,0.62,Male,2000
42464,Kansas,Reno,0.75,Male,2000
42465,Kansas,Republic,0.55,Male,2000
42466,Kansas,Rice,0.69,Male,2000
42467,Kansas,Riley,0.49,Male,2000
42468,Kansas,Rooks,0.65,Male,2000
42469,Kansas,Rush,0.62,Male,2000
42470,Kansas,Russell,0.62,Male,2000
42471,Kansas,Saline,0.71,Male,2000
42472,Kansas,Scott,0.70,Male,2000
42473,Kansas,Sedgwick,0.92,Male,2000
42474,Kansas,Seward,0.75,Male,2000
42475,Kansas,Shawnee,0.88,Male,2000
42476,Kansas,Sheridan,0.58,Male,2000
42477,Kansas,Sherman,0.68,Male,2000
42478,Kansas,Smith,0.58,Male,2000
42479,Kansas,Stafford,0.70,Male,2000
42480,Kansas,Stanton,0.71,Male,2000
42481,Kansas,Stevens,0.71,Male,2000
42482,Kansas,Sumner,0.75,Male,2000
42483,Kansas,Thomas,0.63,Male,2000
42484,Kansas,Trego,0.64,Male,2000
42485,Kansas,Wabaunsee,0.61,Male,2000
42486,Kansas,Wallace,0.62,Male,2000
42487,Kansas,Washington,0.54,Male,2000
42488,Kansas,Wichita,0.66,Male,2000
42489,Kansas,Wilson,0.83,Male,2000
42490,Kansas,Woodson,0.76,Male,2000
42491,Kansas,Wyandotte,1.07,Male,2000
42492,Kentucky,All counties,0.89,Male,2000
42493,Kentucky,Adair,0.81,Male,2000
42494,Kentucky,Allen,0.79,Male,2000
42495,Kentucky,Anderson,0.66,Male,2000
42496,Kentucky,Ballard,0.85,Male,2000
42497,Kentucky,Barren,0.70,Male,2000
42498,Kentucky,Bath,0.89,Male,2000
42499,Kentucky,Bell,1.03,Male,2000
42500,Kentucky,Boone,0.58,Male,2000
42501,Kentucky,Bourbon,0.79,Male,2000
42502,Kentucky,Boyd,0.81,Male,2000
42503,Kentucky,Boyle,0.71,Male,2000
42504,Kentucky,Bracken,0.85,Male,2000
42505,Kentucky,Breathitt,1.22,Male,2000
42506,Kentucky,Breckinridge,0.79,Male,2000
42507,Kentucky,Bullitt,0.57,Male,2000
42508,Kentucky,Butler,0.84,Male,2000
42509,Kentucky,Caldwell,0.82,Male,2000
42510,Kentucky,Calloway,0.66,Male,2000
42511,Kentucky,Campbell,0.69,Male,2000
42512,Kentucky,Carlisle,0.78,Male,2000
42513,Kentucky,Carroll,0.85,Male,2000
42514,Kentucky,Carter,0.92,Male,2000
42515,Kentucky,Casey,0.91,Male,2000
42516,Kentucky,Christian,0.94,Male,2000
42517,Kentucky,Clark,0.80,Male,2000
42518,Kentucky,Clay,1.18,Male,2000
42519,Kentucky,Clinton,0.87,Male,2000
42520,Kentucky,Crittenden,0.83,Male,2000
42521,Kentucky,Cumberland,0.93,Male,2000
42522,Kentucky,Daviess,0.73,Male,2000
42523,Kentucky,Edmonson,0.70,Male,2000
42524,Kentucky,Elliott,0.88,Male,2000
42525,Kentucky,Estill,0.99,Male,2000
42526,Kentucky,Fayette,0.79,Male,2000
42527,Kentucky,Fleming,0.87,Male,2000
42528,Kentucky,Floyd,1.05,Male,2000
42529,Kentucky,Franklin,0.71,Male,2000
42530,Kentucky,Fulton,1.10,Male,2000
42531,Kentucky,Gallatin,0.81,Male,2000
42532,Kentucky,Garrard,0.67,Male,2000
42533,Kentucky,Grant,0.74,Male,2000
42534,Kentucky,Graves,0.83,Male,2000
42535,Kentucky,Grayson,0.79,Male,2000
42536,Kentucky,Green,0.72,Male,2000
42537,Kentucky,Greenup,0.77,Male,2000
42538,Kentucky,Hancock,0.65,Male,2000
42539,Kentucky,Hardin,0.87,Male,2000
42540,Kentucky,Harlan,1.07,Male,2000
42541,Kentucky,Harrison,0.81,Male,2000
42542,Kentucky,Hart,0.77,Male,2000
42543,Kentucky,Henderson,0.78,Male,2000
42544,Kentucky,Henry,0.75,Male,2000
42545,Kentucky,Hickman,0.87,Male,2000
42546,Kentucky,Hopkins,0.87,Male,2000
42547,Kentucky,Jackson,0.94,Male,2000
42548,Kentucky,Jefferson,0.87,Male,2000
42549,Kentucky,Jessamine,0.66,Male,2000
42550,Kentucky,Johnson,0.96,Male,2000
42551,Kentucky,Kenton,0.84,Male,2000
42552,Kentucky,Knott,1.07,Male,2000
42553,Kentucky,Knox,1.02,Male,2000
42554,Kentucky,Larue,0.76,Male,2000
42555,Kentucky,Laurel,0.90,Male,2000
42556,Kentucky,Lawrence,1.01,Male,2000
42557,Kentucky,Lee,1.15,Male,2000
42558,Kentucky,Leslie,1.21,Male,2000
42559,Kentucky,Letcher,1.04,Male,2000
42560,Kentucky,Lewis,0.86,Male,2000
42561,Kentucky,Lincoln,0.81,Male,2000
42562,Kentucky,Livingston,0.77,Male,2000
42563,Kentucky,Logan,0.76,Male,2000
42564,Kentucky,Lyon,0.74,Male,2000
42565,Kentucky,Madison,0.65,Male,2000
42566,Kentucky,Magoffin,1.07,Male,2000
42567,Kentucky,Marion,0.73,Male,2000
42568,Kentucky,Marshall,0.70,Male,2000
42569,Kentucky,Martin,1.00,Male,2000
42570,Kentucky,Mason,0.88,Male,2000
42571,Kentucky,McCracken,0.80,Male,2000
42572,Kentucky,McCreary,1.01,Male,2000
42573,Kentucky,McLean,0.79,Male,2000
42574,Kentucky,Meade,0.59,Male,2000
42575,Kentucky,Menifee,0.95,Male,2000
42576,Kentucky,Mercer,0.79,Male,2000
42577,Kentucky,Metcalfe,0.84,Male,2000
42578,Kentucky,Monroe,0.89,Male,2000
42579,Kentucky,Montgomery,0.86,Male,2000
42580,Kentucky,Morgan,0.91,Male,2000
42581,Kentucky,Muhlenberg,0.88,Male,2000
42582,Kentucky,Nelson,0.69,Male,2000
42583,Kentucky,Nicholas,0.87,Male,2000
42584,Kentucky,Ohio,0.74,Male,2000
42585,Kentucky,Oldham,0.54,Male,2000
42586,Kentucky,Owen,0.74,Male,2000
42587,Kentucky,Owsley,1.26,Male,2000
42588,Kentucky,Pendleton,0.84,Male,2000
42589,Kentucky,Perry,1.09,Male,2000
42590,Kentucky,Pike,0.99,Male,2000
42591,Kentucky,Powell,1.10,Male,2000
42592,Kentucky,Pulaski,0.84,Male,2000
42593,Kentucky,Robertson,0.82,Male,2000
42594,Kentucky,Rockcastle,0.89,Male,2000
42595,Kentucky,Rowan,0.78,Male,2000
42596,Kentucky,Russell,0.81,Male,2000
42597,Kentucky,Scott,0.70,Male,2000
42598,Kentucky,Shelby,0.64,Male,2000
42599,Kentucky,Simpson,0.87,Male,2000
42600,Kentucky,Spencer,0.64,Male,2000
42601,Kentucky,Taylor,0.77,Male,2000
42602,Kentucky,Todd,0.82,Male,2000
42603,Kentucky,Trigg,0.77,Male,2000
42604,Kentucky,Trimble,0.71,Male,2000
42605,Kentucky,Union,0.81,Male,2000
42606,Kentucky,Warren,0.79,Male,2000
42607,Kentucky,Washington,0.68,Male,2000
42608,Kentucky,Wayne,0.84,Male,2000
42609,Kentucky,Webster,0.83,Male,2000
42610,Kentucky,Whitley,1.06,Male,2000
42611,Kentucky,Wolfe,1.22,Male,2000
42612,Kentucky,Woodford,0.65,Male,2000
42613,Louisiana,All counties,1.07,Male,2000
42614,Louisiana,Acadia,1.04,Male,2000
42615,Louisiana,Allen,0.80,Male,2000
42616,Louisiana,Ascension,0.85,Male,2000
42617,Louisiana,Assumption,0.98,Male,2000
42618,Louisiana,Avoyelles,0.98,Male,2000
42619,Louisiana,Beauregard,0.90,Male,2000
42620,Louisiana,Bienville,1.14,Male,2000
42621,Louisiana,Bossier,0.82,Male,2000
42622,Louisiana,Caddo,1.23,Male,2000
42623,Louisiana,Calcasieu,0.95,Male,2000
42624,Louisiana,Caldwell,1.10,Male,2000
42625,Louisiana,Cameron,0.79,Male,2000
42626,Louisiana,Catahoula,1.10,Male,2000
42627,Louisiana,Claiborne,1.12,Male,2000
42628,Louisiana,Concordia,1.16,Male,2000
42629,Louisiana,De Soto,1.14,Male,2000
42630,Louisiana,East Batom Rouge,1.11,Male,2000
42631,Louisiana,East Carroll,1.43,Male,2000
42632,Louisiana,East Feliciana,1.13,Male,2000
42633,Louisiana,Evangeline,1.00,Male,2000
42634,Louisiana,Franklin,1.23,Male,2000
42635,Louisiana,Grant,0.93,Male,2000
42636,Louisiana,Iberia,0.95,Male,2000
42637,Louisiana,Iberville,0.99,Male,2000
42638,Louisiana,Jackson,0.99,Male,2000
42639,Louisiana,Jefferson Davis,0.94,Male,2000
42640,Louisiana,Jefferson,0.86,Male,2000
42641,Louisiana,LaSalle,0.96,Male,2000
42642,Louisiana,Lafayette,0.90,Male,2000
42643,Louisiana,Lafourche,0.85,Male,2000
42644,Louisiana,Lincoln,0.92,Male,2000
42645,Louisiana,Livingston ,0.85,Male,2000
42646,Louisiana,Madison ,1.39,Male,2000
42647,Louisiana,Morehouse ,1.26,Male,2000
42648,Louisiana,Natchitoches ,0.99,Male,2000
42649,Louisiana,Orleans ,1.24,Male,2000
42650,Louisiana,Ouachita ,1.08,Male,2000
42651,Louisiana,Plaquemines ,0.91,Male,2000
42652,Louisiana,Pointe Coupee ,1.02,Male,2000
42653,Louisiana,Rapides ,1.03,Male,2000
42654,Louisiana,Red River ,1.16,Male,2000
42655,Louisiana,Richland ,1.21,Male,2000
42656,Louisiana,Sabine ,1.03,Male,2000
42657,Louisiana,Saint Bernard ,0.79,Male,2000
42658,Louisiana,Saint Charles ,0.86,Male,2000
42659,Louisiana,Saint Helena ,1.07,Male,2000
42660,Louisiana,Saint James ,1.02,Male,2000
42661,Louisiana,Saint John the Baptist ,0.94,Male,2000
42662,Louisiana,Saint Landry ,1.10,Male,2000
42663,Louisiana,Saint Martin ,1.04,Male,2000
42664,Louisiana,Saint Mary ,0.92,Male,2000
42665,Louisiana,Saint Tammany ,0.77,Male,2000
42666,Louisiana,Tangipahoa ,1.14,Male,2000
42667,Louisiana,Tensas,1.26,Male,2000
42668,Louisiana,Terrebonne ,0.97,Male,2000
42669,Louisiana,Union ,1.07,Male,2000
42670,Louisiana,Vermilion ,0.84,Male,2000
42671,Louisiana,Vernon ,0.84,Male,2000
42672,Louisiana,Washington ,1.18,Male,2000
42673,Louisiana,Webster,1.03,Male,2000
42674,Louisiana,West Baton Rouge ,0.96,Male,2000
42675,Louisiana,West Carroll ,0.99,Male,2000
42676,Louisiana,West Feliciana ,0.91,Male,2000
42677,Louisiana,Winn ,1.03,Male,2000
42678,Maine,All counties,0.63,Male,2000
42679,Maine,Androscoggin,0.64,Male,2000
42680,Maine,Aroostook,0.59,Male,2000
42681,Maine,Cumberland,0.57,Male,2000
42682,Maine,Franklin,0.57,Male,2000
42683,Maine,Hancock,0.52,Male,2000
42684,Maine,Kennebec,0.57,Male,2000
42685,Maine,Knox,0.53,Male,2000
42686,Maine,Lincoln,0.51,Male,2000
42687,Maine,Oxford,0.61,Male,2000
42688,Maine,Penobscot,0.66,Male,2000
42689,Maine,Piscataquis,0.62,Male,2000
42690,Maine,Sagadahoc,0.49,Male,2000
42691,Maine,Somerset,0.63,Male,2000
42692,Maine,Waldo,0.58,Male,2000
42693,Maine,Washington,0.61,Male,2000
42694,Maine,York,0.59,Male,2000
42695,Maryland,All counties,0.87,Male,2000
42696,Maryland,Allegany,0.68,Male,2000
42697,Maryland,Anne Arundel,0.71,Male,2000
42698,Maryland,Baltimore City,1.50,Male,2000
42699,Maryland,Baltimore,0.76,Male,2000
42700,Maryland,Calvert,0.59,Male,2000
42701,Maryland,Caroline,0.88,Male,2000
42702,Maryland,Carroll,0.54,Male,2000
42703,Maryland,Cecil,0.67,Male,2000
42704,Maryland,Charles,0.70,Male,2000
42705,Maryland,Dorchester,0.95,Male,2000
42706,Maryland,Frederick,0.53,Male,2000
42707,Maryland,Garrett,0.73,Male,2000
42708,Maryland,Harford,0.59,Male,2000
42709,Maryland,Howard,0.45,Male,2000
42710,Maryland,Kent,0.68,Male,2000
42711,Maryland,Montgomery,0.88,Male,2000
42712,Maryland,Prince George's,0.88,Male,2000
42713,Maryland,Queen Anne's,0.62,Male,2000
42714,Maryland,Saint Mary's,0.78,Male,2000
42715,Maryland,Somerset,0.84,Male,2000
42716,Maryland,Talbot,0.71,Male,2000
42717,Maryland,Washington,0.64,Male,2000
42718,Maryland,Wicomico,0.92,Male,2000
42719,Maryland,Worcester,0.82,Male,2000
42720,Massachusetts,All counties,0.58,Male,2000
42721,Massachusetts,Barnstable,0.49,Male,2000
42722,Massachusetts,Berkshire,0.51,Male,2000
42723,Massachusetts,Bristol,0.55,Male,2000
42724,Massachusetts,Dukes,0.39,Male,2000
42725,Massachusetts,Essex,0.55,Male,2000
42726,Massachusetts,Franklin,0.52,Male,2000
42727,Massachusetts,Hampden,0.75,Male,2000
42728,Massachusetts,Hampshire,0.44,Male,2000
42729,Massachusetts,Middlesex,0.48,Male,2000
42730,Massachusetts,Nantucket,0.42,Male,2000
42731,Massachusetts,Norfolk,0.44,Male,2000
42732,Massachusetts,Plymouth,0.52,Male,2000
42733,Massachusetts,Suffolk,0.80,Male,2000
42734,Massachusetts,Worcester,0.59,Male,2000
42735,Michigan,All counties,0.87,Male,2000
42736,Michigan,Alcona,0.72,Male,2000
42737,Michigan,Alger,0.55,Male,2000
42738,Michigan,Allegan,0.64,Male,2000
42739,Michigan,Alpena,0.66,Male,2000
42740,Michigan,Antrim,0.61,Male,2000
42741,Michigan,Arenac,0.75,Male,2000
42742,Michigan,Baraga,0.58,Male,2000
42743,Michigan,Barry,0.67,Male,2000
42744,Michigan,Bay,0.67,Male,2000
42745,Michigan,Benzie,0.59,Male,2000
42746,Michigan,Berrien,0.94,Male,2000
42747,Michigan,Branch,0.72,Male,2000
42748,Michigan,Calhoun,0.90,Male,2000
42749,Michigan,Cass,0.76,Male,2000
42750,Michigan,Charlevoix,0.60,Male,2000
42751,Michigan,Cheboygan,0.68,Male,2000
42752,Michigan,Chippewa,0.55,Male,2000
42753,Michigan,Clare,0.75,Male,2000
42754,Michigan,Clinton,0.47,Male,2000
42755,Michigan,Crawford,0.81,Male,2000
42756,Michigan,Delta,0.61,Male,2000
42757,Michigan,Dickinson,0.56,Male,2000
42758,Michigan,Eaton,0.53,Male,2000
42759,Michigan,Emmet,0.58,Male,2000
42760,Michigan,Genesee,1.07,Male,2000
42761,Michigan,Gladwin,0.75,Male,2000
42762,Michigan,Gogebic,0.64,Male,2000
42763,Michigan,Grand Traverse,0.60,Male,2000
42764,Michigan,Gratiot,0.68,Male,2000
42765,Michigan,Hillsdale,0.65,Male,2000
42766,Michigan,Houghton,0.54,Male,2000
42767,Michigan,Huron,0.63,Male,2000
42768,Michigan,Ingham,0.77,Male,2000
42769,Michigan,Ionia,0.66,Male,2000
42770,Michigan,Iosco,0.71,Male,2000
42771,Michigan,Iron,0.58,Male,2000
42772,Michigan,Isabella,0.62,Male,2000
42773,Michigan,Jackson,0.79,Male,2000
42774,Michigan,Kalamazoo,0.83,Male,2000
42775,Michigan,Kalkaska,0.76,Male,2000
42776,Michigan,Kent,0.80,Male,2000
42777,Michigan,Keweenaw,0.54,Male,2000
42778,Michigan,Lake,0.86,Male,2000
42779,Michigan,Lapeer,0.64,Male,2000
42780,Michigan,Leelanau,0.47,Male,2000
42781,Michigan,Lenawee,0.61,Male,2000
42782,Michigan,Livingston,0.51,Male,2000
42783,Michigan,Luce,0.64,Male,2000
42784,Michigan,Mackinac,0.64,Male,2000
42785,Michigan,Macomb,0.66,Male,2000
42786,Michigan,Manistee,0.62,Male,2000
42787,Michigan,Marquette,0.56,Male,2000
42788,Michigan,Mason,0.66,Male,2000
42789,Michigan,Mecosta,0.71,Male,2000
42790,Michigan,Menominee,0.59,Male,2000
42791,Michigan,Midland,0.61,Male,2000
42792,Michigan,Missaukee,0.69,Male,2000
42793,Michigan,Monroe,0.61,Male,2000
42794,Michigan,Montcalm,0.68,Male,2000
42795,Michigan,Montmorency,0.71,Male,2000
42796,Michigan,Muskegon,0.84,Male,2000
42797,Michigan,Newaygo,0.71,Male,2000
42798,Michigan,Oakland,0.68,Male,2000
42799,Michigan,Oceana,0.71,Male,2000
42800,Michigan,Ogemaw,0.73,Male,2000
42801,Michigan,Ontonagon,0.60,Male,2000
42802,Michigan,Osceola,0.69,Male,2000
42803,Michigan,Oscoda,0.78,Male,2000
42804,Michigan,Otsego,0.67,Male,2000
42805,Michigan,Ottawa,0.60,Male,2000
42806,Michigan,Presque Isle,0.67,Male,2000
42807,Michigan,Roscommon,0.78,Male,2000
42808,Michigan,Saginaw,0.94,Male,2000
42809,Michigan,Saint Clair,0.69,Male,2000
42810,Michigan,Saint Joseph,0.81,Male,2000
42811,Michigan,Sanilac,0.67,Male,2000
42812,Michigan,Schoolcraft,0.63,Male,2000
42813,Michigan,Shiawassee,0.61,Male,2000
42814,Michigan,Tuscola,0.75,Male,2000
42815,Michigan,Van Buren,0.78,Male,2000
42816,Michigan,Washtenaw,0.65,Male,2000
42817,Michigan,Wayne,1.22,Male,2000
42818,Michigan,Wexford,0.73,Male,2000
42819,Minnesota,All counties,0.62,Male,2000
42820, Minnesota,Aitkin,0.59,Male,2000
42821, Minnesota,Anoka,0.54,Male,2000
42822, Minnesota,Becker,0.78,Male,2000
42823, Minnesota,Beltrami,0.86,Male,2000
42824, Minnesota,Benton,0.55,Male,2000
42825, Minnesota,Big Stone,0.56,Male,2000
42826, Minnesota,Blue Earth,0.51,Male,2000
42827, Minnesota,Brown,0.48,Male,2000
42828, Minnesota,Carlton,0.60,Male,2000
42829, Minnesota,Carver,0.39,Male,2000
42830, Minnesota,Cass,0.77,Male,2000
42831, Minnesota,Chippewa,0.51,Male,2000
42832, Minnesota,Chisago,0.53,Male,2000
42833, Minnesota,Clay,0.65,Male,2000
42834, Minnesota,Clearwater,0.73,Male,2000
42835, Minnesota,Cook,0.51,Male,2000
42836, Minnesota,Cottonwood,0.48,Male,2000
42837, Minnesota,Crow Wing,0.59,Male,2000
42838, Minnesota,Dakota,0.47,Male,2000
42839, Minnesota,Dodge,0.45,Male,2000
42840, Minnesota,Douglas,0.49,Male,2000
42841, Minnesota,Faribault,0.49,Male,2000
